Person,Day,Calculator-Bin1,Calculator-Bin2,Calendar-Bin1,Calendar-Bin2,Camera-Bin1,Camera-Bin2,Clock-Bin1,Clock-Bin2,Contacts-Bin1,Contacts-Bin2,Facebook-Bin1,Facebook-Bin2,Gallery-Bin1,Gallery-Bin2,Gmail-Bin1,Gmail-Bin2,Google Play Store-Bin1,Google Play Store-Bin2,Google Search-Bin1,Google Search-Bin2,Instagram-Bin1,Instagram-Bin2,Internet-Bin1,Internet-Bin2,Maps-Bin1,Maps-Bin2,Messaging-Bin1,Messaging-Bin2,Messenger-Bin1,Messenger-Bin2,Phone-Bin1,Phone-Bin2,Photos-Bin1,Photos-Bin2,Settings-Bin1,Settings-Bin2,Twitter-Bin1,Twitter-Bin2,WhatsApp-Bin1,WhatsApp-Bin2,YouTube-Bin1,YouTube-Bin2
10,Day1,-0.13324338802436272,-0.30690888454809906,-0.1463400407717778,-0.31854918509289853,-0.30607034481742385,-0.4320904662917301,-0.27642050991354544,-0.2950402953672018,-0.10724346437223309,-0.3732923210279274,-0.6630272021672844,-0.9399981663026782,-0.18890036928292148,-0.2918843639991063,-0.05363418197460987,0.9530700545062929,0.03336910275032648,-0.27365434559854473,0,0,-0.5247964544130055,-0.6767309803877868,0,0,-0.22646034606617435,-0.3099753298291767,-0.19085916955087312,-0.30887237936006207,-0.5533098458775274,-0.6267076687432683,-0.20149652894336198,-0.4295486848351303,-0.21264956729048046,-0.29027187967015783,-0.2505240872509258,-0.44209796003569485,-0.2688905491294645,-0.4058700331624278,-0.3438507064004653,-0.3006806168965854,5.218222379219371,0.9423139172441348
10,Day2,-0.13324338802436272,-0.30690888454809906,-0.1463400407717778,0.0,-0.30607034481742385,-0.35450227494430336,0.008251358504881968,-0.23697073425119192,-0.10724346437223309,-0.3732923210279274,-0.6630272021672844,-0.9399981663026782,-0.18890036928292148,-0.2918843639991063,-0.2300578738074906,-0.5529639143164395,-0.18934153807769524,-0.27365434559854473,0,0,-0.5247964544130055,-0.6767309803877868,0,0,-0.22646034606617435,-0.3099753298291767,-0.19085916955087312,-0.30887237936006207,-0.5533098458775274,-0.6267076687432683,-0.20149652894336198,-0.4295486848351303,-0.21264956729048046,-0.29027187967015783,-0.2505240872509258,-0.44209796003569485,-0.2688905491294645,-0.4058700331624278,-0.3438507064004653,0.48590732907908274,0.13134263685122313,0.18047911822818047
11,Day1,-0.13324338802436272,3.7015316920035906,-0.1463400407717778,-0.31854918509289853,-0.30607034481742385,-0.4320904662917301,-0.20215828336960787,-0.21374290980478794,-0.10724346437223309,-0.3732923210279274,-0.6630272021672844,1.881677818230728,-0.18890036928292148,-0.2918843639991063,-0.2300578738074906,-0.5529639143164395,-0.18934153807769524,-0.27365434559854473,0,0,-0.5247964544130055,-0.6767309803877868,0,0,-0.22646034606617435,-0.3099753298291767,-0.19085916955087312,4.1860161198465065,-0.5204948075212479,0.36480203397293137,-0.20149652894336198,-0.4295486848351303,-0.21264956729048046,-0.29027187967015783,-0.2505240872509258,-0.44209796003569485,5.72503182596348,4.711080885867186,-0.3438507064004653,-0.35492806144663147,-0.3204963184941043,6.152334470863047
11,Day2,-0.13324338802436272,-0.30690888454809906,-0.1463400407717778,-0.31854918509289853,-0.30607034481742385,-0.39760682569287376,-0.23928939664157667,-0.2950402953672018,-0.10724346437223309,-0.3732923210279274,-0.4528725853568818,0.9525317931981797,-0.18890036928292148,-0.2918843639991063,-0.2300578738074906,0.06396566327359544,-0.18934153807769524,-0.27365434559854473,0,0,-0.5247964544130055,-0.6767309803877868,0,0,-0.22646034606617435,-0.3099753298291767,-0.19085916955087312,5.2605241369926015,-0.3118849208277565,5.482204061268976,-0.20149652894336198,-0.4295486848351303,-0.21264956729048046,-0.29027187967015783,-0.2505240872509258,-0.44209796003569485,0.46255994501495334,2.1620363522168358,-0.3438507064004653,-0.35492806144663147,3.9276758204879454,1.637757884101836
12,Day1,-0.13324338802436272,-0.30690888454809906,-0.1463400407717778,-0.31854918509289853,-0.30607034481742385,-0.4320904662917301,-0.22691235888425373,-0.20212899758158598,-0.10724346437223309,1.2480726618331615,-0.6630272021672844,-0.6601918029828383,-0.18890036928292148,-0.2918843639991063,-0.2300578738074906,-0.4078040137070196,-0.18934153807769524,-0.27365434559854473,0,0,1.2468064438417494,1.517742198770203,0,0,-0.22646034606617435,-0.3099753298291767,-0.19085916955087312,-0.30887237936006207,-0.3400120965617104,-0.41983841570026775,-0.20149652894336198,-0.32792152652708434,-0.21264956729048046,-0.29027187967015783,1.596424768758559,0.8022777686530109,-0.2688905491294645,-0.4058700331624278,-0.3438507064004653,-0.35492806144663147,-0.3204963184941043,-0.378863642705102
12,Day2,-0.13324338802436272,-0.30690888454809906,-0.1463400407717778,-0.31854918509289853,-0.21606748104437942,-0.31139772419573297,-0.20215828336960787,0.04176315910565559,0.03581663343326746,-0.3732923210279274,0.23783558855997483,-0.8077689988266357,-0.18890036928292148,-0.19183138140343772,-0.2300578738074906,-0.5529639143164395,-0.18934153807769524,-0.27365434559854473,0,0,0.41672786244689675,0.7462910811602876,0,0,-0.22646034606617435,-0.3099753298291767,-0.19085916955087312,-0.30887237936006207,-0.39392251671845535,-0.27252243247267643,-0.20149652894336198,-0.3843810589204432,-0.21264956729048046,-0.29027187967015783,-0.2505240872509258,0.20154465825156678,-0.2688905491294645,-0.4058700331624278,-0.3438507064004653,-0.35492806144663147,-0.3204963184941043,-0.3821831843130146
13,Day1,-0.13324338802436272,-0.30690888454809906,-0.1463400407717778,-0.31854918509289853,-0.30607034481742385,1.4386470361962258,-0.27642050991354544,-0.08598987534956617,-0.07658772912819727,1.0803452498130488,1.528184935775847,-0.8561743190634012,8.460017304255802,1.6841620422653476,-0.2300578738074906,-0.5529639143164395,-0.18934153807769524,-0.27365434559854473,0,0,0.3610049947143719,-0.05846008469178252,0,0,-0.22646034606617435,-0.2744983845654906,-0.19085916955087312,-0.30887237936006207,3.1477576944485732,-0.27147763826538857,-0.07941478864108024,0.5302633658519704,-0.21264956729048046,-0.29027187967015783,0.013325749321857759,-0.44209796003569485,2.3160091609465097,0.07645446104836777,0.27909193821067124,-0.2428166760432029,-0.3204963184941043,-0.3821831843130146
13,Day2,-0.13324338802436272,0.8956232884174078,0.4725949734417698,-0.31854918509289853,-0.30607034481742385,1.2834706535013722,0.0206283962622049,-0.1324455242423741,-0.10724346437223309,-0.3732923210279274,0.01927478707715611,1.0363556404374565,-0.18890036928292148,0.13334081203248505,-0.2300578738074906,-0.5529639143164395,-0.18934153807769524,-0.06132119108709819,0,0,-0.25386802854107443,-0.11840017152766084,0,0,0.026748963229463428,-0.043898240351530796,-0.19085916955087312,-0.30887237936006207,2.3344135294750727,0.9739170568217663,-0.1892883549131338,-0.4295486848351303,-0.21264956729048046,-0.29027187967015783,-0.2505240872509258,-0.034457635120429146,0.41953344535939935,1.289002072192826,-0.3438507064004653,-0.35492806144663147,-0.3204963184941043,0.11242851526597103
14,Day1,-0.08171567156181621,-0.30690888454809906,-0.1463400407717778,-0.31854918509289853,-0.30607034481742385,-0.0872540603031668,-0.27642050991354544,-0.2950402953672018,-0.10724346437223309,-0.3732923210279274,0.7814355307095496,-0.6897072421515977,-0.18890036928292148,-0.2918843639991063,1.3691375263550734,0.02767568812124044,-0.18934153807769524,-0.27365434559854473,0,0,-0.31919828726196564,-0.13727019886488181,0,0,-0.22646034606617435,0.08027106807137063,1.1481606735186383,1.6432872243099441,3.363399375075553,1.6049727580236468,-0.20149652894336198,-0.4295486848351303,-0.21264956729048046,0.5281105963730456,-0.2505240872509258,0.22299941219447553,-0.2688905491294645,-0.4058700331624278,-0.3438507064004653,-0.35492806144663147,-0.2673387943358305,-0.34400845582201905
14,Day2,-0.13324338802436272,0.013766361576036105,-0.1463400407717778,-0.31854918509289853,3.9840661616976942,-0.018286779105454145,-0.27642050991354544,1.8303056414787602,-0.10724346437223309,-0.3732923210279274,0.9481581933791356,-0.49254410850428443,-0.18890036928292148,-0.2918843639991063,5.546395262011024,3.2030485139523033,-0.18934153807769524,0.12205744235460564,0,0,1.4773838275625417,0.11137016134320607,0,0,-0.22646034606617435,-0.3099753298291767,-0.19085916955087312,-0.2514559204285913,-0.19468835526961523,-0.2119243684499793,-0.20149652894336198,-0.4295486848351303,4.599306355396963,0.06046346720550075,-0.2505240872509258,-0.44209796003569485,-0.2688905491294645,-0.4058700331624278,-0.3438507064004653,-0.35492806144663147,-0.3204963184941043,-0.3821831843130146
15,Day1,0.8457832247640212,-0.30690888454809906,-0.1463400407717778,-0.31854918509289853,-0.30607034481742385,4.499070139344725,-0.12789605682567026,-0.16728726091198004,-0.06296295790862579,-0.3732923210279274,1.0406262247757128,-0.4087202612650075,-0.18890036928292148,3.5038756632240693,-0.2300578738074906,-0.5529639143164395,-0.18934153807769524,-0.27365434559854473,0,0,5.2876750935486365,0.823991193725315,0,0,1.1450900792851968,2.4513135765277263,-0.19085916955087312,-0.30887237936006207,0.14283775353783154,-0.14505753918355488,-0.14655974580733522,-0.4295486848351303,-0.21264956729048046,-0.29027187967015783,-0.2505240872509258,0.6735492449955587,-0.2688905491294645,-0.4058700331624278,2.3901753449484118,-0.2337754352848619,-0.3204963184941043,-0.3821831843130146
15,Day2,-0.13324338802436272,3.140350011286354,0.22043626394736152,-0.31854918509289853,-0.30607034481742385,5.240468412220136,0.5775950953417368,-0.03953422645675826,-0.10724346437223309,-0.3732923210279274,-0.1264324139113897,-0.17377736548168204,4.307391268947475,0.02078120661235794,-0.2300578738074906,-0.5529639143164395,-0.18934153807769524,-0.27365434559854473,0,0,1.450483132795116,2.726533949960416,0,0,-0.22646034606617435,0.08618389228198499,-0.19085916955087312,-0.30887237936006207,-0.3892346540961297,-0.26520887302166124,-0.20149652894336198,-0.4295486848351303,-0.21264956729048046,-0.29027187967015783,-0.2505240872509258,-0.44209796003569485,-0.050448320108959596,-0.4058700331624278,0.23583203233489786,-0.24462492419487109,-0.3204963184941043,-0.3821831843130146
16,Day1,-0.13324338802436272,-0.30690888454809906,-0.1463400407717778,-0.31854918509289853,-0.30607034481742385,-0.4148486459923019,-0.12789605682567026,-0.1324455242423741,-0.10724346437223309,0.9126178377929361,-0.5831684477793314,1.6597217156816568,-0.18890036928292148,-0.2918843639991063,-0.2300578738074906,-0.5529639143164395,-0.11510465780168799,-0.27365434559854473,0,0,-0.5171105416223124,-0.15947023102631822,0,0,-0.22646034606617435,-0.3099753298291767,-0.19085916955087312,-0.30887237936006207,0.5014592441457437,1.0867548312088575,-0.20149652894336198,1.8909380965319191,-0.21264956729048046,-0.29027187967015783,-0.2505240872509258,1.3171918632828203,-0.2688905491294645,-0.4058700331624278,0.6641051005050541,-0.2536661649532121,-0.3204963184941043,-0.3821831843130146
