Person,Day,Calculator-Bin1,Calendar-Bin1,Camera-Bin1,Clock-Bin1,Contacts-Bin1,Facebook-Bin1,Gallery-Bin1,Gmail-Bin1,Google Play Store-Bin1,Google Search-Bin1,Instagram-Bin1,Internet-Bin1,Maps-Bin1,Messaging-Bin1,Messenger-Bin1,Phone-Bin1,Photos-Bin1,Settings-Bin1,Twitter-Bin1,WhatsApp-Bin1,YouTube-Bin1
2,Day8,-0.2829821078454743,-0.33051355881546085,-0.15696036656462906,-0.3623330741101688,-0.09257908282737193,0.5891203937046732,0.6921236773445062,-0.3184748274296387,-0.34738146292701677,0,0.39407908271576697,0,-0.27552922263907315,-0.2824818806742578,0.8409319879619531,3.0523109390353613,-0.2597111772054973,-0.3559763532774665,-0.37160205938702784,-0.3914533424251864,0.5607710859146318
2,Day9,-0.2829821078454743,-0.33051355881546085,-0.15696036656462906,-0.35632359154467136,0.2398926942460535,-0.781849906859001,-0.15571633033146165,-0.408766070348704,-0.34738146292701677,0,-0.5681959850375674,0,-0.27552922263907315,-0.2824818806742578,-0.12398233452655082,0.9427457975893123,-0.2597111772054973,-0.3559763532774665,-0.37160205938702784,-0.4140681545537417,0.6190937412268106
3,Day1,-0.2829821078454743,-0.33051355881546085,-0.15696036656462906,-0.37435203924116356,-0.14686018928833935,-0.5378874995279267,-0.340699604733491,-0.28520963266998306,-0.1548936961651653,0,-0.3930675119130496,0,-0.27552922263907315,-0.2824818806742578,-0.5775107298161184,0.2503861120906572,-0.2597111772054973,-0.3559763532774665,-0.37160205938702784,-0.16404884268804779,-0.39457043701584654
3,Day2,-0.2829821078454743,-0.33051355881546085,-0.15696036656462906,0.31673845579103704,-0.14686018928833935,0.154628267679878,-0.340699604733491,-0.18541404839101613,-0.13350616652495956,0,-0.3259970328440853,0,-0.27552922263907315,-0.2824818806742578,-0.48979124595352713,0.18541394219049012,-0.2303996665660082,-0.3559763532774665,-0.37160205938702784,1.0672020398666255,0.9723154564977526
3,Day3,-0.2829821078454743,-0.33051355881546085,-0.15696036656462906,-0.019792567876817182,-0.14686018928833935,0.02878022470505867,-0.340699604733491,0.3088117023238677,-0.3366876981069139,0,-0.4284658203105585,0,-0.27552922263907315,-0.2824818806742578,-0.5971076357854207,-0.20847983782927262,-0.2597111772054973,-0.3559763532774665,-0.37160205938702784,3.7960560367122897,0.521341685140201
3,Day4,-0.2829821078454743,-0.33051355881546085,-0.15696036656462906,-0.23613394023472345,-0.14686018928833935,1.8131508005156254,-0.340699604733491,-0.20442273111081935,-0.13350616652495956,0,-0.11919638904811224,0,-0.09415652600514632,-0.2824818806742578,0.6365642542820862,-0.3810621641265914,0.16530572706709495,0.5468934531587227,-0.37160205938702784,-0.0007196439818155992,1.6771159953407022
3,Day5,-0.2829821078454743,-0.33051355881546085,0.0770742743820733,-0.10392532379378074,-0.14686018928833935,0.030889409782848938,-0.340699604733491,6.510394439659669,1.5454149102311894,0,0.13045483859747692,0,-0.27552922263907315,-0.2824818806742578,1.7619865685191611,1.151874969455475,-0.2597111772054973,0.6371804338023417,-0.37160205938702784,0.43775643562183847,0.007116583373666664
3,Day6,-0.2829821078454743,-0.33051355881546085,-0.151641397452204,0.3107289732255396,-0.14686018928833935,0.23266811555811792,-0.340699604733491,0.2802986782441628,-0.34738146292701677,0,-0.2440220028709068,0,-0.27552922263907315,-0.2824818806742578,-0.04746108264641801,-0.3810621641265914,-0.2597111772054973,-0.23559371241930796,-0.37160205938702784,-0.1916891686229486,1.4586113993823986
3,Day7,-0.2829821078454743,-0.33051355881546085,-0.15696036656462906,-0.08589687609728855,-0.14686018928833935,-0.4661752068830576,-0.340699604733491,0.03318580288672093,-0.32599393328681103,0,-0.1499370252880542,0,-0.27552922263907315,-0.2824818806742578,0.5301810504487309,-0.3810621641265914,-0.2597111772054973,-0.3559763532774665,-0.37160205938702784,0.7216979656803651,0.46630481322589146
3,Day8,-0.2829821078454743,-0.33051355881546085,-0.15696036656462906,-0.07988739353179114,-0.14686018928833935,-0.37969861869365656,-0.340699604733491,0.6129506258407192,-0.34738146292701677,0,1.1458273689470748,0,-0.27552922263907315,-0.2824818806742578,-0.0455947106493416,-0.17193299226042866,-0.2597111772054973,-0.3559763532774665,-0.37160205938702784,0.05079187253322686,-0.39457043701584654
3,Day9,-0.2829821078454743,-0.33051355881546085,0.005268191364335079,-0.2661813530622104,-0.14686018928833935,-0.7284172182216475,-0.340699604733491,-0.3042183153897863,-0.34738146292701677,0,-0.6436502739901522,0,-0.27552922263907315,-0.2824818806742578,-0.7566824415354537,-0.3810621641265914,0.5903226313396873,-0.3559763532774665,-0.37160205938702784,-0.3638130164902856,-0.39457043701584654
4,Day1,1.7252522439499312,-0.33051355881546085,0.007927675920547606,-0.4043994520686506,-0.11971963605785564,-0.10339537350313145,0.34528003784070116,-0.432526923748458,-0.3366876981069139,0,-0.49926243710557633,0,-0.27552922263907315,-0.2824818806742578,-0.507521779925753,-0.09274816019460007,-0.2597111772054973,-0.3559763532774665,-0.37160205938702784,-0.2871739309435151,-0.39457043701584654
4,Day2,-0.2829821078454743,-0.33051355881546085,-0.12504655189007874,-0.25416238793121565,-0.07222366790450915,0.566622419541577,3.2510589732392456,-0.432526923748458,-0.3366876981069139,0,0.25062278026270457,0,-0.27552922263907315,-0.2824818806742578,-0.5467155918643576,1.2696370273995279,-0.2597111772054973,-0.3559763532774665,-0.37160205938702784,-0.20174019623563982,-0.39457043701584654
4,Day3,-0.2829821078454743,-0.33051355881546085,-0.02930510786642777,-0.08589687609728855,-0.14686018928833935,-0.44508335610515487,-0.0401017838301933,-0.432526923748458,-0.2832188740063996,0,-0.2589265537751211,0,-0.2513461964212162,-0.2824818806742578,-0.6726957016670153,-0.3810621641265914,-0.2597111772054973,-0.3559763532774665,-0.37160205938702784,0.15381490556331176,-0.39457043701584654
4,Day4,-0.2829821078454743,-0.33051355881546085,-0.101111190884166,-0.12796325405577033,-0.14686018928833935,0.5989632574010277,0.02155930763714982,-0.432526923748458,-0.34738146292701677,0,-0.23563819298728628,0,-0.27552922263907315,-0.2824818806742578,-0.425401412054391,-0.29375581082324187,-0.2597111772054973,-0.3559763532774665,-0.37160205938702784,0.20532642207835422,-0.3896417619190427
4,Day5,-0.2829821078454743,-0.33051355881546085,-0.14366294378356642,-0.37435203924116356,-0.14686018928833935,-0.14839132182932385,0.49943276650905893,-0.432526923748458,-0.34738146292701677,0,0.25248584912573135,0,-0.27552922263907315,-0.2824818806742578,-0.425401412054391,-0.0663532161726572,-0.2597111772054973,-0.3559763532774665,-0.37160205938702784,-0.180381762558671,-0.39457043701584654
4,Day6,-0.2829821078454743,-0.33051355881546085,-0.15696036656462906,-0.26017187049671303,-0.13328991267309748,-0.4514109113385257,0.6844160409110882,-0.432526923748458,-0.3366876981069139,0,-0.6715963069355539,0,-0.27552922263907315,-0.2824818806742578,-0.42446822605585277,-0.3160899942264243,-0.2597111772054973,-0.3559763532774665,-0.37160205938702784,-0.2834047955887559,-0.39457043701584654
4,Day7,-0.2829821078454743,-0.33051355881546085,0.19409159485542452,-0.3082477310206922,-0.14686018928833935,-0.611708977250586,2.7731855143673365,-0.432526923748458,-0.34738146292701677,0,-0.683706254545228,0,-0.27552922263907315,-0.2824818806742578,-0.6372346337225635,-0.3810621641265914,-0.2597111772054973,-0.3559763532774665,-0.37160205938702784,-0.2796356602339967,-0.39457043701584654
4,Day8,0.05172361745375995,-0.33051355881546085,-0.06387840709719061,-0.19406756227624167,-0.14686018928833935,0.6488806375753975,0.4608945843419695,-0.4230225823885564,-0.34738146292701677,0,0.4518342174695973,0,-0.27552922263907315,-0.2824818806742578,-0.35821202015964027,-0.3810621641265914,-0.2597111772054973,-0.3559763532774665,-0.37160205938702784,0.7078778027129148,-0.3912846536179773
4,Day9,-0.2829821078454743,-0.33051355881546085,-0.14898191289599147,0.0042453623851724034,-0.14686018928833935,-0.24260158863728915,0.01385167120373193,-0.432526923748458,-0.34738146292701677,0,-0.6715963069355539,0,-0.27552922263907315,-0.2824818806742578,-0.7174886295968491,-0.3810621641265914,-0.2597111772054973,-0.3559763532774665,-0.37160205938702784,-0.2670718757181327,-0.39457043701584654
5,Day1,-0.2829821078454743,-0.183331240691745,-0.10908964455280358,0.21457725217758128,-0.14686018928833935,0.6432561440346234,-0.1094705117309543,-0.432526923748458,-0.34738146292701677,0,-0.1983768157267506,0,-0.27552922263907315,-0.2824818806742578,-0.15104472848415876,-0.3018773320607628,-0.2597111772054973,-0.3559763532774665,-0.37160205938702784,-0.4140681545537417,-0.2393171714665255
5,Day2,-0.2829821078454743,-0.33051355881546085,-0.12504655189007874,-0.10392532379378074,-0.14686018928833935,0.9385420549252609,2.7808931508007544,-0.432526923748458,-0.34738146292701677,0,0.830968731095548,0,-0.27552922263907315,-0.2824818806742578,0.48258856452328236,-0.24908744401687705,-0.2597111772054973,-0.3258806930629269,-0.37160205938702784,-0.4140681545537417,-0.38389164097277156
5,Day3,-0.2829821078454743,-0.33051355881546085,-0.13568449011492884,-0.22411497510372866,-0.14686018928833935,0.9680706460143247,-0.14800869389804375,-0.432526923748458,-0.005180988683725242,0,-0.2812833801314425,0,-0.27552922263907315,-0.2824818806742578,0.21103143894866475,-0.33030265639208584,-0.2597111772054973,-0.22054588231203814,-0.37160205938702784,-0.4140681545537417,-0.3576053737898177
5,Day4,-0.2829821078454743,-0.33051355881546085,-0.14898191289599147,4.433234013156754,-0.14686018928833935,0.23407423894331142,-0.20966978536538686,-0.432526923748458,-0.34738146292701677,0,-0.19092454027464345,0,-0.27552922263907315,-0.2824818806742578,-0.13704693850608568,-0.3810621641265914,-0.2597111772054973,-0.3559763532774665,-0.37160205938702784,-0.4140681545537417,-0.39457043701584654
5,Day5,0.1772382644409728,-0.21009166216878425,-0.101111190884166,0.2686625952670578,-0.14686018928833935,0.4281192661000161,2.94275351590253,-0.432526923748458,-0.34738146292701677,0,0.13883864848109745,0,-0.27552922263907315,-0.2824818806742578,-0.684827119648012,-0.3810621641265914,-0.2597111772054973,-0.3258806930629269,-0.37160205938702784,-0.4140681545537417,0.022724054513545502
5,Day6,-0.2829821078454743,-0.33051355881546085,-0.03994304609127788,-0.22411497510372866,-0.14686018928833935,0.8246460607245865,0.30674185567361173,-0.432526923748458,-0.34738146292701677,0,-0.03535829021190692,0,-0.14554545671809224,-0.2824818806742578,-0.6661633996772479,-0.2531482046356375,-0.2597111772054973,-0.31083286295565704,-0.37160205938702784,-0.4140681545537417,-0.18428029955221592
5,Day7,-0.2829821078454743,-0.33051355881546085,-0.11706809822144117,0.1845298393500943,0.13133048132411868,-0.24892914387065995,1.2470735005505942,-0.432526923748458,-0.34738146292701677,0,0.671676343306758,0,-0.27552922263907315,-0.2824818806742578,-0.28635669827219845,-0.3059380926795232,-0.2597111772054973,2.217202595065673,-0.37160205938702784,-0.4140681545537417,-0.2729964512946851
5,Day8,0.1772382644409728,-0.3171333480769412,-0.15696036656462906,-0.12796325405577033,-0.14686018928833935,0.3782018859256464,2.10262114465998,-0.432526923748458,-0.34738146292701677,0,0.515178558812508,0,-0.26041483125291254,-0.2824818806742578,-0.5103213379213677,-0.3810621641265914,-0.2597111772054973,0.33622383165694525,-0.37160205938702784,-0.4140681545537417,-0.38471308682223887
5,Day9,1.2231936560010797,-0.33051355881546085,-0.15696036656462906,-0.29622876588969743,-0.14686018928833935,-0.46125377503488024,0.1834196727389255,-0.432526923748458,-0.34738146292701677,0,-0.6175673099077772,0,-0.27552922263907315,-0.2824818806742578,-0.5327178018862846,-0.3810621641265914,-0.2597111772054973,-0.3559763532774665,-0.37160205938702784,-0.4140681545537417,-0.39457043701584654
6,Day1,-0.2829821078454743,-0.33051355881546085,-0.15696036656462906,-0.41040893463414796,0.4230914285518185,-0.6067875454024088,-0.340699604733491,-0.432526923748458,-0.34738146292701677,0,-0.6892954611343084,0,-0.27552922263907315,0.038439747531169126,-0.698824909626085,-0.3810621641265914,-0.2597111772054973,-0.3559763532774665,-0.37160205938702784,-0.4140681545537417,-0.39457043701584654
6,Day2,-0.2829821078454743,-0.25023229438434313,-0.15696036656462906,-0.41040893463414796,0.2873886623994,-0.4753150088868154,-0.340699604733491,-0.432526923748458,-0.34738146292701677,0,-0.6892954611343084,0,-0.27552922263907315,2.986907206668529,-0.7324196055734604,-0.3810621641265914,-0.2597111772054973,-0.3559763532774665,-0.37160205938702784,-0.4140681545537417,-0.39457043701584654
6,Day3,-0.2829821078454743,-0.33051355881546085,-0.15696036656462906,-0.07988739353179114,0.2941738007070209,-0.7002947505177773,-0.340699604733491,-0.432526923748458,-0.34738146292701677,0,-0.6892954611343084,0,-0.27552922263907315,0.45964938455079196,-0.7230877455880784,-0.3810621641265914,-0.2597111772054973,-0.3559763532774665,-0.37160205938702784,-0.4140681545537417,-0.39457043701584654
6,Day4,-0.2829821078454743,1.3955336264535703,-0.15696036656462906,-0.41040893463414796,1.115175535929153,-0.6538926788063915,-0.340699604733491,-0.432526923748458,-0.34738146292701677,0,-0.6892954611343084,0,-0.27552922263907315,0.3259320394651974,-0.7566824415354537,-0.3810621641265914,-0.2597111772054973,-0.3559763532774665,-0.37160205938702784,-0.4140681545537417,-0.39457043701584654
6,Day5,-0.2829821078454743,-0.33051355881546085,-0.15696036656462906,-0.41040893463414796,-0.1129344977502347,-0.6595171723471654,-0.340699604733491,-0.432526923748458,-0.34738146292701677,0,-0.6892954611343084,0,-0.27552922263907315,0.5733091278735474,-0.7566824415354537,-0.3810621641265914,-0.2597111772054973,-0.3559763532774665,-0.37160205938702784,0.19904452982042223,-0.39457043701584654
6,Day6,-0.2829821078454743,-0.33051355881546085,-0.15696036656462906,-0.41040893463414796,-0.14686018928833935,-0.5153895253648305,-0.340699604733491,-0.432526923748458,-0.34738146292701677,0,-0.6892954611343084,0,-0.27552922263907315,0.7605134109933797,-0.7426846515573807,-0.3810621641265914,-0.2597111772054973,-0.3559763532774665,-0.37160205938702784,-0.3738640441029768,-0.39457043701584654
6,Day7,-0.2829821078454743,-0.183331240691745,-0.15696036656462906,-0.320266696151687,-0.14686018928833935,-0.7783345983960173,-0.340699604733491,-0.432526923748458,-0.34738146292701677,0,-0.6892954611343084,0,-0.27552922263907315,1.094806773707366,-0.7492169535471481,-0.3810621641265914,-0.2597111772054973,-0.3559763532774665,-0.37160205938702784,-0.4140681545537417,-0.39457043701584654
6,Day8,-0.2829821078454743,-0.33051355881546085,-0.15696036656462906,-0.3863710043721584,-0.14686018928833935,-0.7466968222291632,-0.340699604733491,-0.432526923748458,-0.34738146292701677,0,-0.6892954611343084,0,-0.27552922263907315,-0.2824818806742578,-0.6922926076363176,-0.3810621641265914,-0.2597111772054973,-0.3559763532774665,-0.37160205938702784,-0.4140681545537417,-0.39457043701584654
6,Day9,-0.2829821078454743,-0.33051355881546085,-0.15696036656462906,-0.41040893463414796,-0.04508311467402544,-0.7256049714512605,-0.340699604733491,-0.432526923748458,-0.34738146292701677,0,-0.6892954611343084,0,-0.27552922263907315,-0.2824818806742578,-0.7566824415354537,-0.3810621641265914,-0.2597111772054973,-0.3559763532774665,-0.37160205938702784,-0.4140681545537417,-0.39457043701584654
7,Day1,-0.2829821078454743,-0.33051355881546085,-0.101111190884166,-0.41040893463414796,-0.14686018928833935,-0.7277141565290508,0.8848145881799534,0.01417712016691771,-0.34738146292701677,0,-0.4210135448584514,0,-0.27552922263907315,-0.2824818806742578,-0.7100231416085435,-0.3810621641265914,-0.2597111772054973,-0.3559763532774665,-0.24824588904869618,-0.4140681545537417,-0.39457043701584654
7,Day2,-0.2829821078454743,-0.33051355881546085,0.19143211029921198,-0.41040893463414796,-0.14686018928833935,-0.28197304342270746,-0.340699604733491,-0.4277747530685072,-0.34738146292701677,0,-0.3697791511252148,0,0.35322945902520647,-0.2824818806742578,-0.6698961436714007,-0.3810621641265914,-0.2597111772054973,0.7876587348750398,-0.2408813415658107,-0.3097887430720703,-0.39457043701584654
7,Day3,2.7712076355100383,-0.33051355881546085,-0.12238706733386621,-0.41040893463414796,-0.05865339128926729,-0.08160046103263202,2.187405145427577,-0.432526923748458,-0.34738146292701677,0,-0.41356126940634425,0,-0.1999572657082703,-0.2824818806742578,-0.7277536755807694,-0.05417093431637588,-0.2597111772054973,-0.3559763532774665,0.12734603257846291,0.6224440680050395,-0.39292754531691193
7,Day4,-0.2829821078454743,-0.33051355881546085,-0.15696036656462906,-0.41040893463414796,-0.14686018928833935,0.08221291334241213,-0.340699604733491,-0.432526923748458,-0.30460640364660535,0,-0.33624391159073264,0,-0.27552922263907315,-0.2824818806742578,0.148507977046605,-0.3810621641265914,-0.2597111772054973,-0.3559763532774665,-0.16907700360767736,-0.23566241442847266,-0.39457043701584654
7,Day5,-0.2829821078454743,-0.33051355881546085,-0.10377067544037853,-0.41040893463414796,-0.14686018928833935,-0.22854035478535403,-0.340699604733491,-0.432526923748458,-0.2832188740063996,0,-0.46200105984504064,0,-0.25739195297568046,-0.2824818806742578,-0.7165554435983109,-0.3810621641265914,-0.2597111772054973,-0.3559763532774665,-0.2942743108167304,0.9754864129008183,-0.39457043701584654
7,Day6,-0.2829821078454743,-0.33051355881546085,-0.15696036656462906,-0.41040893463414796,-0.011157423135920804,0.16165888460584554,-0.2944537861329837,-0.432526923748458,-0.32599393328681103,0,-0.37723142657732195,0,-0.10624803911407478,-0.2824818806742578,-0.7566824415354537,-0.2044190772105122,-0.2597111772054973,-0.3559763532774665,-0.11568403435675767,0.4666531400083257,-0.39457043701584654
7,Day7,-0.2829821078454743,-0.33051355881546085,-0.15696036656462906,-0.41040893463414796,-0.14007505098071843,0.269930385265746,-0.340699604733491,-0.432526923748458,-0.34738146292701677,0,-0.3185447573919782,0,-0.24227756158951988,-0.2824818806742578,-0.7566824415354537,-0.3810621641265914,-0.2597111772054973,-0.3559763532774665,-0.29059203707528763,0.6387769878756627,-0.39457043701584654
7,Day8,-0.2829821078454743,-0.33051355881546085,-0.07983531443446579,-0.41040893463414796,-0.14686018928833935,-0.38462005054183385,1.0312596804148932,-0.432526923748458,-0.34738146292701677,0,-0.562606778448487,0,-0.27552922263907315,-0.2824818806742578,-0.7529496975413009,-0.3810621641265914,-0.2597111772054973,-0.3559763532774665,0.60788275583674,0.7732094821954076,-0.39457043701584654
7,Day9,-0.2829821078454743,-0.33051355881546085,-0.15696036656462906,-0.41040893463414796,-0.14686018928833935,-0.7277141565290508,-0.340699604733491,-0.432526923748458,-0.34738146292701677,0,-0.5514283652703263,0,-0.24530043986675198,-0.2824818806742578,-0.7566824415354537,-0.3810621641265914,-0.2597111772054973,-0.3559763532774665,-0.16355359299551325,-0.40904264074739605,-0.39457043701584654
8,Day1,-0.2829821078454743,-0.33051355881546085,-0.15696036656462906,-0.41040893463414796,-0.14686018928833935,-0.07808515256964824,-0.340699604733491,-0.4182704117086056,-0.09073110724454812,0,-0.6892954611343084,0,-0.27552922263907315,-0.2824818806742578,-0.7501501395456863,-0.3810621641265914,-0.2597111772054973,-0.2506415425265778,0.6594345882169382,-0.4140681545537417,-0.39457043701584654
8,Day2,0.3445911270905899,-0.27699271586138235,-0.15696036656462906,-0.41040893463414796,0.1652561728622233,0.12509967659081425,-0.340699604733491,-0.432526923748458,-0.34738146292701677,0,-0.6892954611343084,0,-0.10624803911407478,-0.2824818806742578,0.5703080483858737,-0.3445153185577474,-0.2597111772054973,1.4648110897021818,0.3648526889015194,-0.4140681545537417,0.20179924969741847
8,Day3,1.0976790090138668,0.24483550294088288,-0.15696036656462906,-0.41040893463414796,-0.14686018928833935,1.0355645685036132,-0.340699604733491,-0.432526923748458,0.283550661459052,0,-0.6892954611343084,0,-0.25739195297568046,-0.2824818806742578,-0.1398464965017003,-0.3810621641265914,-0.2597111772054973,-0.23559371241930796,1.0994663003193454,-0.4140681545537417,-0.39457043701584654
8,Day4,-0.2829821078454743,-0.15657081921470575,-0.15430088200841655,-0.41040893463414796,-0.14686018928833935,0.7796501123983941,-0.340699604733491,-0.3374835101494419,-0.34738146292701677,0,-0.6892954611343084,0,0.7341121219564527,-0.2824818806742578,-0.5047222219301384,-0.3810621641265914,-0.2597111772054973,-0.3559763532774665,2.204148422752166,-0.4140681545537417,-0.3740342907791639
8,Day5,-0.2829821078454743,-0.2636125051228627,-0.04792149975991546,-0.41040893463414796,-0.14686018928833935,1.9052518822458004,-0.340699604733491,-0.38500521694894996,-0.3153001684667082,0,-0.6892954611343084,0,-0.27552922263907315,-0.2824818806742578,-0.1762407504446903,-0.3810621641265914,-0.2597111772054973,-0.14530673177568904,1.3756368309275506,-0.4140681545537417,-0.39457043701584654
8,Day6,-0.2829821078454743,-0.33051355881546085,-0.08515428354689084,-0.23012445766922607,-0.14007505098071843,0.6144306146381564,-0.340699604733491,-0.432526923748458,-0.30460640364660535,0,-0.6892954611343084,0,0.9426907230854685,-0.2824818806742578,1.1498165534780989,-0.3242115154639452,-0.2597111772054973,-0.23559371241930796,1.4345532107906342,-0.4140681545537417,-0.04956318023957753
