Person,Day,Calculator-Bin1,Calculator-Bin2,Calendar-Bin1,Calendar-Bin2,Camera-Bin1,Camera-Bin2,Clock-Bin1,Clock-Bin2,Contacts-Bin1,Contacts-Bin2,Facebook-Bin1,Facebook-Bin2,Gallery-Bin1,Gallery-Bin2,Gmail-Bin1,Gmail-Bin2,Google Play Store-Bin1,Google Play Store-Bin2,Google Search-Bin1,Google Search-Bin2,Instagram-Bin1,Instagram-Bin2,Internet-Bin1,Internet-Bin2,Maps-Bin1,Maps-Bin2,Messaging-Bin1,Messaging-Bin2,Messenger-Bin1,Messenger-Bin2,Phone-Bin1,Phone-Bin2,Photos-Bin1,Photos-Bin2,Settings-Bin1,Settings-Bin2,Twitter-Bin1,Twitter-Bin2,WhatsApp-Bin1,WhatsApp-Bin2,YouTube-Bin1,YouTube-Bin2
4,Day1,-0.16519254866781813,2.1959357798398753,-0.16626520637873993,-0.34618646547430715,-0.23289337538166172,0.024584289280945647,-0.31450958576368904,-0.298298616179868,-0.20974413141687723,-0.22184341142578756,-0.5374842281512163,0.2351057974010839,-0.19915787788584183,0.5128271578239195,-0.2994459189321334,-0.40607660405267987,-0.21481245363310394,-0.35314476067832584,0,0,-0.4545412583352489,-0.3921196424468471,0,0,-0.13244531292827638,-0.2317689382663147,-0.1293352138546844,-0.2742512602130108,-0.4807152394765442,-0.42149774296640763,-0.23041472397612706,-0.09139397861907836,-0.14616032811835325,-0.22555772005611202,-0.19462141669166214,-0.2982555562511146,-0.2656856578323009,-0.34777917173255746,-0.34912175597648987,-0.2539486387397361,-0.26810438083588556,-0.34309400908316673
4,Day2,-0.16519254866781813,-0.2918628319273827,-0.16626520637873993,-0.34618646547430715,-0.23289337538166172,-0.09325532380926718,-0.121336711590214,-0.3078222674995884,-0.20974413141687723,-0.0348873385914143,-0.22775213252508614,0.886504092889375,2.9288873232234107,2.9590850613262756,-0.2994459189321334,-0.40607660405267987,-0.19246525429545985,-0.36951537105309973,0,0,-0.4545412583352489,0.6063780137314393,0,0,-0.13244531292827638,-0.2317689382663147,-0.1293352138546844,-0.2742512602130108,-0.38348120253579904,-0.5292882417860921,-0.23041472397612706,1.1891355541110036,-0.14616032811835325,-0.22555772005611202,-0.19462141669166214,-0.2982555562511146,-0.2656856578323009,-0.34777917173255746,-0.34912175597648987,-0.15839899789494752,-0.26810438083588556,-0.34309400908316673
4,Day3,-0.16519254866781813,-0.2918628319273827,-0.16626520637873993,-0.34618646547430715,-0.06764752145232303,-0.12153683095091826,-0.2699312301851948,-0.3078222674995884,-0.20974413141687723,-0.32867545304542944,0.022914772772340154,-0.16473624576449317,0.5352527345485044,0.44746912223416185,-0.2994459189321334,-0.40607660405267987,-0.21481245363310394,-0.36951537105309973,0,0,-0.33290755743563066,0.5505613745661935,0,0,-0.13244531292827638,-0.2317689382663147,-0.1293352138546844,-0.2742512602130108,-0.45061898994726596,-0.3252562261631179,-0.23041472397612706,-0.06658491166603653,-0.14616032811835325,-0.22555772005611202,-0.19462141669166214,-0.2982555562511146,-0.2656856578323009,-0.34777917173255746,0.19764449653890254,-0.27643090717380403,-0.26810438083588556,-0.34309400908316673
4,Day4,-0.16519254866781813,-0.2918628319273827,-0.16626520637873993,-0.34618646547430715,-0.23289337538166172,-0.12153683095091826,-0.12876643751996303,-0.3078222674995884,-0.20974413141687723,-0.2752594322356085,-0.23063336132160828,-0.3898128925795531,0.5352527345485044,0.6715538156847594,-0.2994459189321334,-0.40607660405267987,-0.19246525429545985,-0.36951537105309973,0,0,-0.4183099431736605,-0.6389532245331564,0,0,-0.13244531292827638,-0.2317689382663147,-0.1293352138546844,-0.2742512602130108,0.10963427052083721,-0.6345123001576889,0.10317028571078674,-0.3623853253369198,-0.14616032811835325,-0.22555772005611202,-0.19462141669166214,-0.2982555562511146,-0.2656856578323009,-0.34777917173255746,-0.08927244785036277,-0.3171800187105521,-0.26810438083588556,-0.34309400908316673
4,Day5,-0.16519254866781813,-0.2918628319273827,-0.16626520637873993,-0.34618646547430715,-0.23289337538166172,0.18955974760724362,-0.18820424495795537,-0.3078222674995884,-0.20974413141687723,-0.32867545304542944,-0.22054906053378076,-0.597236469056177,-0.19915787788584183,3.453938759363012,-0.2994459189321334,-0.40607660405267987,-0.21481245363310394,-0.36951537105309973,0,0,-0.4493653561693077,-0.6401935942923841,0,0,-0.13244531292827638,-0.2317689382663147,-0.1293352138546844,-0.2742512602130108,-0.29782264618323784,-0.7012397518079697,-0.23041472397612706,-0.3623853253369198,-0.14616032811835325,-0.22555772005611202,-0.19462141669166214,-0.2982555562511146,-0.2656856578323009,-0.34777917173255746,0.2030580237915302,-0.3888422493441436,-0.26810438083588556,-0.34309400908316673
4,Day6,-0.16519254866781813,0.12277027003382694,-0.16626520637873993,-0.34618646547430715,0.3950408695498253,-0.08382815476205015,-0.15848534123895922,-0.16496749770378213,-0.20974413141687723,-0.32867545304542944,0.9823639620142132,0.24834560015491094,0.8888578442391156,0.27940560214621374,-0.2758209943615509,-0.40607660405267987,-0.21481245363310394,-0.36951537105309973,0,0,-0.4545412583352489,0.8742978817246192,0,0,-0.13244531292827638,-0.2317689382663147,-0.1293352138546844,-0.2742512602130108,-0.2931924539479642,-0.32012334526694247,-0.23041472397612706,-0.3623853253369198,-0.14616032811835325,-0.22555772005611202,-0.19462141669166214,-0.2982555562511146,-0.2656856578323009,-0.34777917173255746,-0.13258066587138395,0.8027179776614554,-0.26810438083588556,-0.3378155762699544
4,Day7,-0.16519254866781813,-0.2918628319273827,-0.16626520637873993,-0.34618646547430715,-0.1337458630240585,-0.12153683095091826,0.19814150338899475,-0.3078222674995884,-0.20974413141687723,-0.32867545304542944,0.030117844763645506,-0.2874250846166239,-0.19915787788584183,0.11134208205826561,-0.2994459189321334,-0.40607660405267987,-0.21481245363310394,-0.36951537105309973,0,0,-0.4390135518374253,-0.6290302664593349,0,0,-0.13244531292827638,-0.2317689382663147,-0.1293352138546844,-0.2742512602130108,-0.38348120253579904,-0.7641175427861191,-0.23041472397612706,-0.3623853253369198,-0.14616032811835325,-0.22555772005611202,-0.19462141669166214,-0.2982555562511146,-0.2656856578323009,-0.34777917173255746,-0.12175361136612865,-0.29048232494509646,-0.26810438083588556,-0.34309400908316673
5,Day1,-0.16519254866781813,-0.2918628319273827,-0.16626520637873993,-0.14096983386946357,-0.23289337538166172,-0.07911457023844164,-0.31450958576368904,0.6826374697513351,-0.20974413141687723,-0.32867545304542944,-0.5374842281512163,1.1724838323720395,-0.19915787788584183,-0.03804771357546606,-0.2994459189321334,-0.40607660405267987,-0.21481245363310394,-0.36951537105309973,0,0,-0.4545412583352489,0.008519789783695133,0,0,-0.13244531292827638,-0.2317689382663147,-0.1293352138546844,-0.2742512602130108,-0.45524918218253957,0.054576960153865546,-0.23041472397612706,-0.28795812447779434,-0.14616032811835325,-0.22555772005611202,-0.19462141669166214,-0.2982555562511146,-0.2656856578323009,-0.34777917173255746,-0.34912175597648987,-0.39586795822978976,-0.26810438083588556,-0.09368805865888369
5,Day2,-0.16519254866781813,-0.2918628319273827,-0.16626520637873993,-0.34618646547430715,-0.23289337538166172,-0.09325532380926718,0.06440643665351202,-0.3078222674995884,-0.20974413141687723,-0.32867545304542944,-0.15284018381551046,1.3075298204610755,-0.19915787788584183,3.46327562159012,-0.2994459189321334,-0.40607660405267987,-0.21481245363310394,-0.36951537105309973,0,0,-0.34843526393345425,1.328273213601952,0,0,-0.13244531292827638,-0.2317689382663147,-0.1293352138546844,-0.2742512602130108,-0.4807152394765442,0.939998914744131,0.4471798269504166,-0.3623853253369198,-0.14616032811835325,-0.22555772005611202,-0.19462141669166214,-0.2673432394898655,-0.2656856578323009,-0.34777917173255746,-0.34912175597648987,-0.39586795822978976,-0.26810438083588556,-0.3259391024402266
5,Day3,-0.16519254866781813,-0.2918628319273827,-0.16626520637873993,-0.34618646547430715,-0.23289337538166172,-0.1026824928564842,-0.15848534123895922,-0.21258575430238422,-0.20974413141687723,-0.32867545304542944,-0.24936134849900218,1.403739053805552,-0.19915787788584183,-0.08473202471100721,-0.2994459189321334,-0.40607660405267987,0.5002979251715073,-0.36951537105309973,0,0,-0.2604449271124538,-0.1949008507296452,0,0,-0.13244531292827638,-0.2317689382663147,-0.1293352138546844,-0.2742512602130108,0.33188349781396903,0.11617153090797097,-0.23041472397612706,-0.3146755811964548,-0.14616032811835325,-0.22555772005611202,0.16067766512522716,-0.2673432394898655,-0.2656856578323009,-0.34777917173255746,-0.34912175597648987,-0.39586795822978976,-0.26810438083588556,-0.2837116399345279
5,Day4,-0.16519254866781813,-0.2918628319273827,-0.16626520637873993,-0.34618646547430715,-0.23289337538166172,-0.11446645416550548,-0.18820424495795537,7.206338623759823,-0.20974413141687723,-0.32867545304542944,0.19290727176714648,0.2112741524441952,-0.19915787788584183,-0.15942692252787305,-0.2994459189321334,-0.40607660405267987,-0.21481245363310394,-0.36951537105309973,0,0,-0.14398712837877678,-0.1304016232498056,0,0,-0.13244531292827638,-0.2317689382663147,-0.1293352138546844,-0.2742512602130108,-0.37422081806525187,0.02891255567298829,-0.23041472397612706,-0.3623853253369198,-0.14616032811835325,-0.22555772005611202,-0.19462141669166214,-0.2982555562511146,-0.2656856578323009,-0.34777917173255746,-0.34912175597648987,-0.39586795822978976,-0.26810438083588556,-0.34309400908316673
5,Day5,-0.16519254866781813,-0.2918628319273827,-0.16626520637873993,-0.34618646547430715,-0.23289337538166172,-0.0861849470238544,0.14613342188075146,0.0445528313300671,-0.20974413141687723,0.7663529735558997,-0.28105486526074575,-0.10471580661381052,-0.19915787788584183,1.6052400383955825,-0.2994459189321334,-0.40607660405267987,-0.21481245363310394,-0.36951537105309973,0,0,-0.4545412583352489,1.1670251449023528,0,0,-0.13244531292827638,-0.2317689382663147,-0.1293352138546844,-0.2742512602130108,-0.19364332088958228,-0.2764938576494511,-0.23041472397612706,-0.29177490400903155,-0.14616032811835325,-0.22555772005611202,-0.19462141669166214,2.3447475268356857,-0.2656856578323009,-0.34777917173255746,-0.34912175597648987,-0.39586795822978976,-0.20531000174124892,-0.21905083797267674
