Person,Day,Calculator-Bin1,Calendar-Bin1,Camera-Bin1,Clock-Bin1,Contacts-Bin1,Facebook-Bin1,Gallery-Bin1,Gmail-Bin1,Google Play Store-Bin1,Instagram-Bin1,Maps-Bin1,Messaging-Bin1,Messenger-Bin1,Phone-Bin1,Photos-Bin1,Settings-Bin1,Twitter-Bin1,WhatsApp-Bin1,YouTube-Bin1
5,Day1,-0.3331204495113725,-0.3777018115600047,-0.11238954428097227,0.13698361281705387,0.6215628019722035,-0.25365867636315215,1.5102438783744543,-0.45891533311970245,-0.4402138485926832,0.7362580342468815,-0.2912063237047026,-0.27828607944322087,-0.34400809187237236,-0.34654526394884233,-0.27001877066714564,2.6299139362571533,-0.36957021287438957,-0.43807713410664323,-0.2996862088996519
5,Day2,-0.08516671686536707,-0.2983188539065161,-0.12442567427536476,0.00011395253862218457,-0.45322168919821537,0.4489806071134713,1.2116977773563244,-0.45891533311970245,-0.4402138485926832,0.18581599402467,-0.2843856700811989,-0.27828607944322087,-0.39198154643263666,-0.3792758038257451,-0.27001877066714564,0.011193414685331955,-0.36957021287438957,-0.43807713410664323,-0.3428669511889288
5,Day3,0.4783644936937361,-0.3777018115600047,-0.130443739272561,-0.23576780240931328,-0.45322168919821537,0.1973180409816312,1.790417911637622,-0.45891533311970245,-0.4402138485926832,0.13037219505491912,-0.2912063237047026,-0.27828607944322087,-0.061217201832919496,-0.3549616884886173,-0.27001877066714564,-0.37807585203480365,-0.36957021287438957,-0.43807713410664323,-0.428319367508761
5,Day4,-0.3331204495113725,-0.3777018115600047,-0.12643169594109685,-0.2590647658609612,-0.45322168919821537,0.8719948171102724,-0.1524282534495909,-0.45891533311970245,-0.014936704057387755,-0.28570604406041866,-0.2912063237047026,-0.27828607944322087,0.19430456666701468,-0.36898906272157567,-0.27001877066714564,-0.2365233914092998,-0.36957021287438957,-0.43807713410664323,-0.3933202395479787
5,Day5,-0.3331204495113725,-0.3777018115600047,-0.13646180426975726,4.254721902895829,-0.45322168919821537,0.19309115033600596,-0.2259165244694382,-0.45891533311970245,-0.4402138485926832,-0.18880426928445765,-0.2912063237047026,-0.27828607944322087,-0.18241329756411356,-0.41574697683143685,-0.27001877066714564,-0.39576990961299163,-0.36957021287438957,-0.43807713410664323,-0.4342283111904515
6,Day1,-0.3331204495113725,-0.3777018115600047,-0.1424798692669535,-0.11928298515107355,1.2507049431451316,-0.6711454139772125,-0.3820791003866137,-0.45891533311970245,-0.4402138485926832,-0.7232625116054797,-0.2912063237047026,0.4212308415615966,-0.8166728652240293,-0.41574697683143685,-0.27001877066714564,-0.39576990961299163,-0.36957021287438957,-0.43807713410664323,-0.4342283111904515
6,Day2,-0.3331204495113725,1.3290317779900014,-0.1424798692669535,-0.43961623261123284,4.422629904891977,-0.6282262166524025,-0.3820791003866137,-0.45891533311970245,-0.4402138485926832,-0.7232625116054797,-0.2912063237047026,0.2951917566958638,-0.8530316939433875,-0.41574697683143685,-0.27001877066714564,-0.39576990961299163,-0.36957021287438957,-0.43807713410664323,-0.4342283111904515
6,Day3,-0.3331204495113725,-0.3777018115600047,-0.1424798692669535,-0.43961623261123284,-0.3221504097871887,-0.6334285436008644,-0.3820791003866137,-0.45891533311970245,-0.4402138485926832,-0.7232625116054797,-0.2912063237047026,0.5283640636974696,-0.8530316939433875,-0.41574697683143685,-0.27001877066714564,-0.39576990961299163,-0.36957021287438957,0.15349947862524072,-0.4342283111904515
6,Day4,-0.3331204495113725,-0.3777018115600047,-0.1424798692669535,-0.43961623261123284,-0.45322168919821537,-0.5001189155465304,-0.3820791003866137,-0.45891533311970245,-0.4402138485926832,-0.7232625116054797,-0.2912063237047026,0.7048187825094957,-0.8378821819769882,-0.41574697683143685,-0.27001877066714564,-0.39576990961299163,-0.36957021287438957,-0.39928522507504427,-0.4342283111904515
6,Day5,-0.3331204495113725,-0.23216638919527552,-0.1424798692669535,-0.352252619667553,-0.45322168919821537,-0.7433277003871201,-0.3820791003866137,-0.45891533311970245,-0.4402138485926832,-0.7232625116054797,-0.2912063237047026,1.019916494673828,-0.8449519542279745,-0.41574697683143685,-0.27001877066714564,-0.39576990961299163,-0.36957021287438957,-0.43807713410664323,-0.4342283111904515
7,Day1,-0.3331204495113725,-0.3777018115600047,-0.09232932762365144,-0.43961623261123284,-0.45322168919821537,-0.5378357859228786,1.16576760796892,-0.25259477120225843,-0.4402138485926832,-0.5114771894147196,-0.2912063237047026,-0.27828607944322087,-0.8257625724038689,-0.41574697683143685,-0.27001877066714564,-0.39576990961299163,0.18850166993050607,0.13470964768805999,-0.4342283111904515
7,Day2,-0.3331204495113725,-0.3777018115600047,-0.011085450161502072,-0.43961623261123284,-0.45322168919821537,-0.4903645525181646,-0.3820791003866137,-0.45672043352483604,-0.4402138485926832,-0.4780111125591042,0.0061741742800585616,-0.27828607944322087,-0.8060682068475498,-0.41574697683143685,-0.27001877066714564,0.2766042783581517,-0.19814245588590745,-0.3853443827668134,-0.4342283111904515
7,Day3,2.95790182015379,-0.3777018115600047,-0.11640158761243642,-0.43961623261123284,-0.11243636272954596,-0.09888944964641322,2.6309400114271257,-0.45891533311970245,-0.4402138485926832,-0.427562250433475,-0.22299978746966564,-0.27828607944322087,-0.8217227025461623,-0.11462600996393096,-0.27001877066714564,-0.39576990961299163,0.13539633216776975,0.5620267706142671,-0.4324101746730083
7,Day4,-0.3331204495113725,-0.3777018115600047,-0.1424798692669535,-0.43961623261123284,-0.45322168919821537,0.05262832272753705,-0.3820791003866137,-0.45891533311970245,-0.38705420552577124,-0.34464629882105474,-0.2912063237047026,-0.27828607944322087,0.12663674655043133,-0.41574697683143685,-0.27001877066714564,-0.39576990961299163,-0.16460224256207398,-0.2659380377789229,-0.4342283111904515
7,Day5,-0.3331204495113725,-0.3777018115600047,-0.10235943595231185,-0.43961623261123284,-0.45322168919821537,-0.23480024117497805,-0.3820791003866137,-0.45891533311970245,-0.3604743839923153,-0.4795095936123407,-0.27483675500829374,-0.27828607944322087,-0.8096030929730429,-0.41574697683143685,-0.27001877066714564,-0.39576990961299163,-0.2913097151187782,0.9026682217979954,-0.4342283111904515
8,Day1,-0.3331204495113725,-0.3115493468487642,-0.060232980971938105,-0.43961623261123284,-0.45322168919821537,1.7388325448977218,-0.3820791003866137,-0.41501734122237394,-0.4003441162924992,-0.7232625116054797,-0.2912063237047026,-0.27828607944322087,-0.2248319310700315,-0.41574697683143685,-0.27001877066714564,-0.14805310351835987,1.3987443673654967,-0.43807713410664323,-0.4342283111904515
8,Day2,-0.3331204495113725,-0.3777018115600047,-0.08831728429218727,-0.2648890067238732,-0.42700743331601,0.544898510225736,-0.3820791003866137,-0.45891533311970245,-0.38705420552577124,-0.7232625116054797,0.8082830404040934,-0.27828607944322087,1.2103318358801918,-0.36337811302839235,-0.27001877066714564,-0.25421744898748777,1.458371413274534,-0.43807713410664323,-0.05241964252737161
8,Day3,-0.24295545582191597,-0.3777018115600047,0.15441133726139478,-0.43961623261123284,-0.3221504097871887,1.1119521476080736,-0.3820791003866137,-0.45891533311970245,-0.4136340270592272,-0.7232625116054797,-0.2912063237047026,-0.27828607944322087,-0.22584189853445813,-0.40452507744507016,-0.27001877066714564,-0.25421744898748777,1.1583728385446903,-0.43807713410664323,-0.4342283111904515
8,Day4,-0.3331204495113725,-0.15278343154178686,-0.1424798692669535,-0.3143950540586251,-0.45322168919821537,0.5855416895105939,-0.3820791003866137,-0.4523306343351032,-0.2807349193919474,-0.7232625116054797,-0.2912063237047026,-0.27828607944322087,-0.4232905378298618,-0.41574697683143685,-0.27001877066714564,-0.28075853535476974,1.2086831585304405,-0.43807713410664323,-0.4342283111904515
8,Day5,0.004998276824089433,-0.35124082567550846,-0.13846782593548934,-0.358076860530465,0.1497061960925074,-0.04946734363602601,-0.3820791003866137,-0.45891533311970245,-0.2608000532418554,-0.7232625116054797,-0.2148150031214612,-0.27828607944322087,-0.08040658365702523,-0.39891412775188684,-0.27001877066714564,0.7012616602346633,0.8024739082751241,-0.43807713410664323,-0.10423653327450388
9,Day1,-0.3331204495113725,1.6994855803729483,-0.044184807646081445,8.51224197368449,0.43806301079676613,-0.1990342434043031,-0.24428859222440003,6.57793276802206,-0.4269239378259552,0.1808210571805483,-0.2912063237047026,-0.27828607944322087,-0.6823471924552892,3.483863059930984,-0.27001877066714564,1.8690694603950702,-0.36957021287438957,1.0445011391947792,0.9057383021652146
9,Day2,-0.3331204495113725,3.6179070569989236,0.208573922236161,-0.1949981163689294,1.9322755960824705,-0.38501743181181286,0.5273382534839967,5.572668753573237,-0.04151652559084372,1.777202872561844,-0.2912063237047026,-0.27828607944322087,-0.8156628977596027,3.0667824660710226,-0.27001877066714564,0.5420151420309715,0.5621023794543176,0.09652386223507976,-0.4342283111904515
9,Day3,-0.3331204495113725,1.1570353697407758,0.0922246656237002,0.16610481713161382,1.0147766402052836,-0.4266360473995074,-0.27184669385684274,2.0388804058382903,-0.4402138485926832,-0.18081237033386294,-0.0756736692019858,-0.27828607944322087,-0.7782941015758178,1.0468405765250202,-0.27001877066714564,-0.39576990961299163,-0.36957021287438957,-0.25987680199273555,-0.4342283111904515
9,Day4,-0.3331204495113725,0.7336595955888364,-0.11138653344810621,0.0379715181475501,1.5390617578493904,0.17553329688494734,0.09100164430365329,0.40587510725766945,-0.2873798747753114,0.044958775020438005,3.368756410667381,-0.27828607944322087,-0.7560748173584322,3.7241987384556703,-0.27001877066714564,-0.3426877368784277,-0.36957021287438957,0.24078127394633836,-0.4328647088023691
9,Day5,-0.3331204495113725,-0.16601392448403496,-0.09333233845651748,0.003026072970078178,0.8574911049120516,-0.4695552447243173,2.1991964191855224,0.2654015331862182,-0.37376429475904327,0.25724359089561033,0.8246526091005022,-0.27828607944322087,-0.7192110049068606,1.6808778918547376,-0.27001877066714564,0.04658152984170792,-0.36957021287438957,0.24320576826081328,-0.430592038155565
10,Day1,-0.3331204495113725,-0.3777018115600047,-0.1424798692669535,0.7572652647171804,0.7657412093243329,-0.7641370081809674,-0.3820791003866137,-0.16699368700246778,0.9552267819137549,-0.7232625116054797,0.25990248907439606,-0.09237842926626487,-0.8530316939433875,-0.41574697683143685,-0.27001877066714564,-0.36038179445661567,-0.36957021287438957,-0.4071648315970878,5.821070377073007
10,Day2,-0.3331204495113725,-0.3777018115600047,-0.12241965260963268,-0.3988465465708489,-0.42700743331601,-0.7641370081809674,-0.3820791003866137,-0.3864836464891104,2.257638037053097,-0.7232625116054797,-0.2912063237047026,-0.27513510232157756,-0.8530316939433875,-0.41574697683143685,-0.27001877066714564,-0.39576990961299163,-0.36957021287438957,-0.32473202490494,4.852458147405122
10,Day3,-0.3331204495113725,-0.3777018115600047,-0.1424798692669535,-0.43961623261123284,-0.45322168919821537,-0.7641370081809674,-0.3820791003866137,-0.45891533311970245,0.05151284977625215,-0.7232625116054797,-0.2912063237047026,-0.27828607944322087,-0.8530316939433875,-0.41574697683143685,-0.27001877066714564,-0.39576990961299163,-0.36957021287438957,-0.16410927657097565,4.7274612618309
10,Day4,-0.3331204495113725,-0.3777018115600047,-0.052208894309009775,-0.3988465465708489,1.0934194078518997,-0.7641370081809674,-0.3820791003866137,-0.45891533311970245,0.13125231437662005,-0.7232625116054797,0.09620680211030735,-0.19005872003720786,-0.8530316939433875,-0.41574697683143685,-0.27001877066714564,-0.39576990961299163,-0.36957021287438957,2.5695080629995126,2.8575078536405303
10,Day5,-0.3331204495113725,-0.3777018115600047,-0.12041363094390059,-0.42214351002249684,-0.13865061861175132,-0.7641370081809674,-0.3820791003866137,-0.45891533311970245,0.0913825820764361,-0.7232625116054797,-0.2912063237047026,-0.27828607944322087,-0.8530316939433875,-0.41574697683143685,-0.27001877066714564,-0.39576990961299163,-0.36957021287438957,0.7268923839985627,4.518375562324928
11,Day1,-0.3331204495113725,-0.3777018115600047,0.2948328538626406,-0.3173071744900811,0.5953485460899981,-0.4812604803583564,-0.3820791003866137,-0.45891533311970245,-0.4402138485926832,-0.7232625116054797,0.9201417598295539,4.511199145454629,0.9305708482340187,-0.41574697683143685,-0.27001877066714564,-0.39576990961299163,-0.36957021287438957,-0.43807713410664323,4.052023545600737
11,Day2,-0.3331204495113725,-0.3777018115600047,-0.1424798692669535,-0.4046707874337609,-0.45322168919821537,-0.553442766768264,-0.3820791003866137,-0.45013573474023677,-0.3471844732255873,-0.7232625116054797,-0.28302153935649815,3.477678649555619,0.19329459920258807,-0.41574697683143685,-0.27001877066714564,0.5243210844527835,1.978244719793953,-0.43807713410664323,-0.42604669686195695
11,Day3,-0.3331204495113725,-0.3777018115600047,-0.11138653344810621,0.5097350280434211,-0.45322168919821537,-0.5934356551845642,-0.3820791003866137,-0.41721224081724034,-0.4335688932093192,-0.7232625116054797,-0.08658671499959171,1.6217531249077026,0.787155468285439,0.36323987223885007,-0.27001877066714564,-0.39576990961299163,1.0558888533885324,-0.43807713410664323,1.154823005054938
11,Day4,-0.3331204495113725,-0.3777018115600047,-0.12041363094390059,0.2563805505067496,0.08417055638699406,-0.21431607881540968,-0.3820791003866137,-0.2591794699868577,-0.1877055440248515,1.0968924743924684,-0.02656496311275918,2.3779876341021002,0.4063977341966043,-0.2726677596552617,-0.27001877066714564,-0.39576990961299163,2.757123006980752,-0.43807713410664323,0.2821174766821841
11,Day5,-0.3331204495113725,-0.3777018115600047,-0.1424798692669535,-0.42214351002249684,-0.45322168919821537,-0.5410872402656672,-0.3820791003866137,-0.4237969396018397,-0.4402138485926832,-0.7232625116054797,-0.24482587906487746,7.019376934282714,0.1135071695128853,0.21080907224070272,-0.27001877066714564,-0.04188875804923199,1.942841161285462,-0.43807713410664323,-0.3696844648212166
12,Day1,2.2816643674828665,-0.3777018115600047,-0.026130612654492694,-0.38137382398211295,1.670133037260417,-0.26861536633997984,-0.1616142873270718,0.28735052913488246,-0.3604743839923153,-0.16882452190797084,-0.2912063237047026,-0.27828607944322087,0.5750623007558494,-0.4101360271382535,-0.27001877066714564,1.3382477330494307,-0.36957021287438957,-0.43807713410664323,-0.4342283111904515
12,Day2,-0.3331204495113725,-0.3777018115600047,-0.05822695930620602,-0.43961623261123284,0.6477770578544088,-0.6555384331318271,-0.3820791003866137,-0.41062754203264107,-0.37376429475904327,0.8211719605969505,-0.2912063237047026,-0.27828607944322087,-0.24705121528741708,-0.3334530479980812,-0.27001877066714564,1.9221516331296342,-0.36957021287438957,-0.43807713410664323,-0.4342283111904515
12,Day3,-0.3331204495113725,-0.3777018115600047,-0.11238954428097227,-0.37554958311920095,0.9885623843230783,8.75286985316136,1.1703606249076604,-0.3930683452737097,2.523436252387657,0.6753198047485968,-0.2912063237047026,-0.27828607944322087,-0.5157025608248973,-0.374600012414759,-0.27001877066714564,0.3119923935145276,-0.36957021287438957,-0.43807713410664323,-0.4324101746730083
12,Day4,2.3492881127499587,-0.35124082567550846,-0.08129620846212497,-0.42505563045395284,5.851306850472168,-0.608392345161392,0.490594117974073,-0.39087344567884325,0.05151284977625215,0.2752253635344485,-0.1206899831171102,-0.27828607944322087,-0.18847310235067327,-0.31194440750754504,-0.27001877066714564,3.6650163045811506,-0.36957021287438957,-0.43807713410664323,-0.37513887437354626
12,Day5,-0.22041420739955184,-0.27185786802201983,0.09523369812229833,-0.28236172931260917,0.3987416269734581,-0.655863578566106,0.2150131016496456,-0.3711193493250454,-0.40698907167586323,0.8236694290190113,-0.2912063237047026,-0.27828607944322087,-0.03697798268668068,-0.295111558427995,-0.27001877066714564,0.09966370257627187,-0.36957021287438957,-0.43807713410664323,-0.3910475689011746
13,Day1,-0.3331204495113725,0.42935825791712995,0.20456187890469685,0.10786240850249394,0.8574911049120516,1.7440348718461836,0.4171058469542257,-0.45891533311970245,-0.4402138485926832,0.47352435624608,-0.2284563103684686,-0.27828607944322087,2.2455484869174747,2.851696061165661,-0.27001877066714564,0.1527458753108358,3.0459415106026513,-0.3471585973138332,-0.4342283111904515
13,Day2,-0.2880379526666442,1.0379609332605428,0.13635714226980603,-0.28236172931260917,1.5390617578493904,2.0958422317359138,0.15071086450727922,-0.45891533311970245,-0.29402483015867537,-0.14684679979383536,-0.2912063237047026,-0.27828607944322087,2.6313560583284423,0.7251461274491754,-0.27001877066714564,-0.37807585203480365,1.337253976271802,-0.43807713410664323,-0.4342283111904515
13,Day3,-0.3331204495113725,-0.09986145977279443,-0.1424798692669535,-0.43961623261123284,1.1458479196163103,0.3153458336248586,0.29768740654697384,-0.0770028036129443,-0.028226614824115738,0.9730180406582503,-0.2912063237047026,-0.27828607944322087,1.6042191470065725,1.6771372587259485,-0.27001877066714564,-0.39576990961299163,1.7304198102345165,-0.43807713410664323,-0.4342283111904515
13,Day4,-0.3331204495113725,0.6212004055797276,-0.1254286851082308,0.3058865978415015,0.923026744617565,1.0739101317974464,0.03588544103876781,-0.45891533311970245,-0.29402483015867537,0.8831091774640596,-0.2912063237047026,-0.27828607944322087,1.7319800312565397,0.00039845874632748985,-0.27001877066714564,-0.39576990961299163,2.3192368885862598,-0.43807713410664323,-0.38650222760756653
13,Day5,-0.3331204495113725,-0.12632244565729064,-0.1424798692669535,-0.33186777664736106,0.1890275799158154,0.36119133985817825,0.15989689838476012,-0.45891533311970245,-0.4202789824425912,0.4915061288849182,-0.26119544776128634,-0.27828607944322087,-0.29098479998997495,-0.11556116824612818,-0.27001877066714564,3.081112404500947,1.3558874281183761,-0.43807713410664323,-0.4342283111904515
14,Day1,-0.3331204495113725,-0.3777018115600047,-0.030142655985956862,0.8824864432697881,0.22834896373912342,-0.5957116732245162,-0.3820791003866137,0.8536346246104204,1.3805039264490502,-0.36962098304166324,0.26535901197319905,-0.27828607944322087,0.9457203602004179,-0.41574697683143685,0.4871970462819724,-0.39576990961299163,-0.36957021287438957,-0.43807713410664323,-0.2451421133763548
14,Day2,-0.3331204495113725,-0.3777018115600047,-0.0963413709551156,1.5231529381901068,-0.08622210684734063,-0.2601615850487294,-0.3820791003866137,-0.4457459355505039,-0.4402138485926832,-0.7032827642289929,-0.09204323789839466,0.610289468860196,0.5427433418941977,0.8504573372636033,1.2317925996152717,-0.39576990961299163,-0.36957021287438957,-0.43807713410664323,-0.4342283111904515
14,Day3,-0.3331204495113725,-0.0734004738882982,0.3148930705199614,1.5173286973271947,4.186701601952129,-0.41623139350258376,-0.3820791003866137,2.117896791253482,-0.4269239378259552,-0.4425470609658401,0.8874026224367362,1.7194334156786457,1.801162802569763,0.6110568170211141,4.399478767185749,0.3119923935145276,-0.36957021287438957,-0.43807713410664323,-0.4342283111904515
14,Day4,-0.3331204495113725,-0.3777018115600047,-0.00907942849576999,-0.014446649618657782,0.1103848122691994,-0.14180864697122317,-0.3820791003866137,1.088488881261128,-0.4402138485926832,0.10439852346548625,-0.2502824019636804,-0.2530782624700743,0.0084705532125171,1.2245206501424926,0.02655742430459227,-0.10381795957288993,-0.36957021287438957,-0.43807713410664323,0.040305319862233506
14,Day5,-0.3331204495113725,-0.3777018115600047,-0.11439556594670434,-0.43961623261123284,-0.28282902596388065,-0.23675111378065122,-0.3820791003866137,1.4616218123884204,-0.4335688932093192,0.21129017192969068,-0.2571030555871841,1.3444671382030902,-0.015768665933721716,-0.391432861494309,-0.042854025582410214,-0.39576990961299163,-0.36957021287438957,-0.43807713410664323,-0.08150982680646342
